app,app_cat,reviewer,h_cat,heuristic,score,score_prop,mean_dl,rating,total_ratings
fi.polar.polarflow,hardware,Luke,notice,6,0,0.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,7,1,0.5,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,8,2,1.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,9,2,1.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,10,1,0.5,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,11,1,0.3333333333333333,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,12,1,0.3333333333333333,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,13,0,0.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,consent,14,0,0.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,access,15,2,0.6666666666666666,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,access,16,2,1.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,access,17,2,1.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,access,18,1,0.5,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,social,19,1,0.5,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,social,20,0,0.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,social,21,1,0.5,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,social,22,0,0.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,social,23,1,1.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,social,24,1,1.0,3000000.0,2.995653868,19097.0
fi.polar.polarflow,hardware,Luke,social,25,0,0.0,3000000.0,2.995653868,19097.0
com.moodtools.moodtools,mood,Luke,notice,0,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,notice,1,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,notice,2,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,notice,3,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,notice,4,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,notice,6,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,consent,7,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,consent,9,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,consent,13,3,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,consent,14,2,1.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,access,15,0,0.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,access,16,0,0.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,access,17,0,0.0,300000.0,4.315261841,2195.0
com.moodtools.moodtools,mood,Luke,access,18,0,0.0,300000.0,4.315261841,2195.0
com.moodtrak.diary,mood,Luke,notice,0,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,notice,1,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,notice,2,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,notice,3,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,notice,4,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,notice,5,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,notice,6,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,consent,7,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,consent,10,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,consent,11,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,consent,12,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,consent,13,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,consent,14,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,access,15,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,access,16,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,access,17,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,access,18,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,social,19,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,social,20,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,social,21,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,social,22,1,1.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,social,23,1,1.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,social,24,0,0.0,75000.0,4.203898907,1898.0
com.moodtrak.diary,mood,Luke,social,25,0,0.0,75000.0,4.203898907,1898.0
de.aktiwir.aktifit,exercise,Luke,notice,0,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,notice,1,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,notice,2,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,notice,3,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,notice,4,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,notice,6,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,consent,7,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,consent,13,3,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,consent,14,2,1.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,access,15,0,0.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,access,16,0,0.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,access,17,0,0.0,30000.0,4.415019989,253.0
de.aktiwir.aktifit,exercise,Luke,access,18,0,0.0,30000.0,4.415019989,253.0
com.kpmoney.android,spending,Luke,notice,0,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,notice,1,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,notice,2,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,notice,3,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,notice,4,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,notice,5,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,notice,6,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,consent,7,1,0.5,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,consent,8,2,1.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,consent,11,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,consent,12,0,0.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,consent,13,3,1.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,consent,14,2,1.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,access,15,3,1.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,access,16,2,1.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,access,17,2,1.0,3000000.0,4.716093063,169802.0
com.kpmoney.android,spending,Luke,access,18,0,0.0,3000000.0,4.716093063,169802.0
com.yazio.android,diet,Luke,notice,0,1,0.5,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,notice,1,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,notice,2,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,notice,3,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,notice,4,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,notice,5,1,0.25,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,notice,6,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,7,1,0.5,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,8,2,1.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,9,2,1.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,10,1,0.5,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,11,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,12,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,13,2,0.6666666666666666,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,consent,14,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,access,15,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,access,16,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,access,17,0,0.0,3000000.0,4.532596111,26138.0
com.yazio.android,diet,Luke,access,18,0,0.0,3000000.0,4.532596111,26138.0
si.modula.android.instantheartrate,heart,Ciaran,notice,0,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,notice,1,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,notice,2,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,notice,3,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,notice,4,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,notice,5,1,0.25,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,notice,6,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,7,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,8,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,9,1,0.5,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,10,1,0.5,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,11,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,12,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,13,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,consent,14,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,access,15,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,access,16,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,access,17,0,0.0,30000000.0,4.271670341,273012.0
si.modula.android.instantheartrate,heart,Ciaran,access,18,0,0.0,30000000.0,4.271670341,273012.0
com.strava,running,Ciaran,notice,0,1,0.5,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,notice,1,1,0.5,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,notice,2,1,0.5,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,notice,3,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,notice,4,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,notice,5,1,0.25,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,notice,6,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,7,1,0.5,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,8,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,9,2,1.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,10,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,11,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,12,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,13,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,consent,14,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,access,15,3,1.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,access,16,2,1.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,access,17,2,1.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,access,18,2,1.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,social,19,1,0.5,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,social,20,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,social,21,1,0.5,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,social,22,0,0.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,social,23,1,1.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,social,24,1,1.0,7500000.0,4.524771214,200352.0
com.strava,running,Ciaran,social,25,2,1.0,7500000.0,4.524771214,200352.0
com.sec.android.app.shealth,steps,Ciaran,notice,0,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,notice,1,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,notice,2,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,notice,3,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,notice,4,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,notice,5,1,0.25,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,notice,6,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,7,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,8,2,1.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,9,2,1.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,10,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,11,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,12,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,13,3,1.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,consent,14,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,access,15,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,access,16,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,access,17,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,access,18,2,1.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,social,19,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,social,20,0,0.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,social,21,1,0.5,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,social,22,1,1.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,social,23,1,1.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,social,24,1,1.0,300000000.0,4.136077881,195065.0
com.sec.android.app.shealth,steps,Ciaran,social,25,0,0.0,300000000.0,4.136077881,195065.0
com.sonymobile.lifelog,steps,Ciaran,notice,0,1,0.5,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,notice,1,1,0.5,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,notice,2,1,0.5,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,notice,3,1,0.5,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,notice,4,1,0.5,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,notice,5,1,0.25,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,notice,6,0,0.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,7,1,0.5,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,8,2,1.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,9,2,1.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,10,0,0.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,11,0,0.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,12,0,0.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,13,3,1.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,consent,14,0,0.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,access,15,3,1.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,access,16,2,1.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,access,17,0,0.0,30000000.0,4.101710796,160199.0
com.sonymobile.lifelog,steps,Ciaran,access,18,2,1.0,30000000.0,4.101710796,160199.0
com.mapmyrun.android2,running,Ciaran,notice,0,1,0.5,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,notice,1,1,0.5,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,notice,2,1,0.5,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,notice,3,1,0.5,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,notice,4,1,0.5,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,notice,5,1,0.25,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,notice,6,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,7,1,0.5,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,8,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,9,2,1.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,10,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,11,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,12,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,13,1,0.3333333333333333,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,consent,14,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,access,15,3,1.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,access,16,2,1.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,access,17,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,access,18,2,1.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,social,19,1,0.5,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,social,20,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,social,21,2,1.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,social,22,1,1.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,social,23,0,0.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,social,24,1,1.0,7500000.0,4.50052309,135787.0
com.mapmyrun.android2,running,Ciaran,social,25,2,1.0,7500000.0,4.50052309,135787.0
monitoryourweight.bustan.net,weight,Ciaran,notice,0,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,notice,1,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,notice,2,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,notice,3,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,notice,4,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,consent,7,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,consent,9,0,0.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,consent,10,0,0.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,consent,14,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,access,15,3,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,access,16,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,access,17,2,1.0,7500000.0,4.358203888,80443.0
monitoryourweight.bustan.net,weight,Ciaran,access,18,0,0.0,7500000.0,4.358203888,80443.0
com.sillens.shapeupclub,diet,Ciaran,notice,0,2,1.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,notice,1,2,1.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,notice,2,2,1.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,notice,3,2,1.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,notice,4,2,1.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,consent,7,2,1.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,consent,14,2,1.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,access,15,0,0.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,access,16,0,0.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,access,17,0,0.0,7500000.0,4.282561779,65529.0
com.sillens.shapeupclub,diet,Ciaran,access,18,0,0.0,7500000.0,4.282561779,65529.0
com.droid4you.application.wallet,spending,Ciaran,notice,0,1,0.5,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,notice,1,1,0.5,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,notice,2,1,0.5,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,notice,3,0,0.0,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,notice,4,1,0.5,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,notice,5,1,0.25,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,notice,6,0,0.0,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,consent,7,0,0.0,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,consent,14,0,0.0,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,access,15,0,0.0,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,access,16,0,0.0,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,access,17,0,0.0,3000000.0,4.455467224,39645.0
com.droid4you.application.wallet,spending,Ciaran,access,18,0,0.0,3000000.0,4.455467224,39645.0
com.gmail.jmartindev.timetune,time,Ciaran,notice,0,2,1.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,notice,1,2,1.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,notice,2,2,1.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,notice,3,2,1.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,notice,4,2,1.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,consent,7,2,1.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,consent,14,2,1.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,access,15,0,0.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,access,16,0,0.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,access,17,0,0.0,3000000.0,4.612754345,28398.0
com.gmail.jmartindev.timetune,time,Ciaran,access,18,0,0.0,3000000.0,4.612754345,28398.0
tools.bmirechner,weight,Ciaran,notice,0,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,notice,1,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,notice,2,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,notice,3,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,notice,4,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,consent,7,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,consent,14,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,access,15,2,0.6666666666666666,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,access,16,0,0.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,access,17,2,1.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,access,18,0,0.0,30000000.0,3.983629465,121072.0
tools.bmirechner,weight,Ciaran,social,19,0,0.0,30000000.0,3.983629465,121072.0
jp.co.recruit.mtl.beslim,weight,Ciaran,notice,0,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,notice,1,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,notice,2,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,notice,3,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,notice,4,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,consent,7,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,consent,14,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,access,15,2,0.6666666666666666,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,access,16,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,access,17,2,1.0,3000000.0,4.34793663,16092.0
jp.co.recruit.mtl.beslim,weight,Ciaran,access,18,0,0.0,3000000.0,4.34793663,16092.0
com.dungelin.heartrate,heart,Ciaran,notice,0,2,1.0,750000.0,4.244639874,9561.0
